backbone,dataset,method,variant,seed,run_id,source_artifact,commit,evidence_tier,manuscript_role,paired_control_run_id,pair_valid,parameter_match_pct,trainability_regime,trainable_parameters,selector_metric,selected_epoch,balanced_accuracy,macro_f1,kappa,weighted_f1,audit_status,audit_notes,selection_rule,artifact_final_status,artifact_audit_note,artifact_checks,source_selected_epoch,source_balanced_accuracy,source_macro_f1,source_cohen_kappa,source_weighted_f1,source_trainable_parameter_fraction,source_total_parameters,source_peak_gpu_memory_bytes,source_training_wall_seconds,source_time_per_epoch_seconds
CBraMod,tuev,full_finetune,none,42,tuev_cbramod_dense_s42_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_dense_s42_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,trainable,21086206,validation_kappa,5,0.6187851311407706,0.5277150656834997,0.6326770201492334,0.8111272563143976,UNREVIEWED,,complete_three_seed:full_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.618785131141,0.527715065683,0.632677020149,0.811127256314,1.0,21086206,560153600,20444.481753110886,1009.6886075258255
CBraMod,tuev,axis_blind,generic_token_control,1024,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ2,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,PAIR_ARTIFACT_UNVERIFIED,0.18536060736590734,frozen,16262355,validation_kappa,3,0.4631238468124301,0.48207995828534617,0.4634932475667418,0.7250984677993937,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,3,0.463123846812,0.482079958285,0.463493247567,0.725098467799,0.7690454836824945,21146155,472705024,9630.246838569641,444.2574050068855
CBraMod,tuev,axis_blind,generic_token_control,3407,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ2,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,PAIR_ARTIFACT_UNVERIFIED,0.18536060736590734,frozen,16262355,validation_kappa,5,0.4624084200865434,0.4749475971827315,0.4646100399866223,0.725217672944055,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.462408420087,0.474947597183,0.464610039987,0.725217672944,0.7690454836824945,21146155,472705024,11985.913676023483,555.8394511818885
CBraMod,tuev,axis_blind,generic_token_control,42,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ2,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,PAIR_ARTIFACT_UNVERIFIED,0.0020845689323594277,frozen,16262355,validation_kappa,13,0.4484764421640722,0.4719184890066499,0.44637853176665965,0.7155010797330563,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,13,0.448476442164,0.471918489007,0.446378531767,0.715501079733,0.7690454836824945,21146155,472705024,8686.365610599518,432.62422275543213
CBraMod,tuev,interaction_aligned,channel_patch,1024,tuev_cbramod_frozen_channel_patch_s1024_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_channel_patch_s1024_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1;RQ2,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,PAIR_ARTIFACT_UNVERIFIED,0.0020845689323594277,frozen,16262016,validation_kappa,3,0.4804948741238085,0.4964129906723327,0.47188591051178597,0.7290714805482992,UNREVIEWED,,complete_three_seed:interaction_aligned:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,3,0.480494874124,0.496412990672,0.471885910512,0.729071480548,0.7690417811258737,21145816,472701952,8068.621093273163,358.4701196551323
CBraMod,tuev,interaction_aligned,channel_patch,3407,tuev_cbramod_frozen_channel_patch_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_channel_patch_s3407_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1;RQ2,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,PAIR_ARTIFACT_UNVERIFIED,0.0020845689323594277,frozen,16262016,validation_kappa,5,0.44131067030453225,0.45565671339450664,0.4475318069907215,0.7164435475602838,UNREVIEWED,,complete_three_seed:interaction_aligned:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.441310670305,0.455656713395,0.447531806991,0.71644354756,0.7690417811258737,21145816,472701952,9038.07327413559,398.26039212942123
CBraMod,tuev,interaction_aligned,channel_patch,42,tuev_cbramod_frozen_channel_patch_s42_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_channel_patch_s42_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1;RQ2,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,PAIR_ARTIFACT_UNVERIFIED,0.0020845689323594277,frozen,16262016,validation_kappa,13,0.44257555777800617,0.4638179195160819,0.4296084848679441,0.7066781414404987,UNREVIEWED,,complete_three_seed:interaction_aligned:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,13,0.442575557778,0.463817919516,0.429608484868,0.70667814144,0.7690417811258737,21145816,472701952,10106.67994427681,478.9320394396782
CBraMod,tuev,generic_bottleneck,none,1024,tuev_cbramod_frozen_generic_s1024_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_generic_s1024_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,CONTEXT,,,,trainable,16228671,validation_kappa,5,0.470090624206543,0.4704185500707072,0.4350475564059423,0.7078262531208811,UNREVIEWED,,complete_three_seed:generic_bottleneck:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.470090624207,0.470418550071,0.435047556406,0.707826253121,0.7686770061164323,21112471,471890944,12756.107530593872,538.354790854454
CBraMod,tuev,generic_bottleneck,none,3407,tuev_cbramod_frozen_generic_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_generic_s3407_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,CONTEXT,,,,trainable,16228671,validation_kappa,9,0.4663839073369296,0.48218022065964816,0.4498019458688898,0.7170099526665192,UNREVIEWED,,complete_three_seed:generic_bottleneck:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,9,0.466383907337,0.48218022066,0.449801945869,0.717009952667,0.7686770061164323,21112471,471890944,9291.838792562485,423.27883846759795
CBraMod,tuev,generic_bottleneck,none,42,tuev_cbramod_frozen_generic_s42_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_generic_s42_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,CONTEXT,,,,trainable,16228671,validation_kappa,13,0.4469931134879503,0.4697045270602682,0.4388536472057195,0.7115076694982526,UNREVIEWED,,complete_three_seed:generic_bottleneck:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,13,0.446993113488,0.46970452706,0.438853647206,0.711507669498,0.7686770061164323,21112471,471890944,9479.404474496841,465.46214283704757
CBraMod,tuev,lora,none,1024,tuev_cbramod_frozen_lora_qkv_r8_s1024_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_lora_qkv_r8_s1024_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,CONTEXT,,,,trainable,16279206,validation_kappa,3,0.5510944352881163,0.5203032753126721,0.5481454694624113,0.7650521159912209,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,3,0.551094435288,0.520303275313,0.548145469462,0.765052115991,0.7692293807410913,21163006,473332736,15815.096925020218,732.9127766370773
CBraMod,tuev,lora,none,3407,tuev_cbramod_frozen_lora_qkv_r8_s3407_lr1e-4_b8_e20_resub,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_lora_qkv_r8_s3407_lr1e-4_b8_e20_resub,,PRIMARY_CANDIDATE,CONTEXT,,,,trainable,16279206,validation_kappa,5,0.5487286893225037,0.5287687307521074,0.5310620215897752,0.7577905390019238,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.548728689323,0.528768730752,0.53106202159,0.757790539002,0.7692293807410913,21163006,473332736,16526.810379981995,760.3436931371689
CBraMod,tuev,lora,none,42,tuev_cbramod_frozen_lora_qkv_r8_s42_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_lora_qkv_r8_s42_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,CONTEXT,,,,trainable,16279206,validation_kappa,12,0.5653152861956737,0.5306642713326668,0.554942498936728,0.7695771453261946,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,12,0.565315286196,0.530664271333,0.554942498937,0.769577145326,0.7692293807410913,21163006,473332736,15297.18981385231,761.7816763997077
CBraMod,tuev,frozen_probe,none,1024,tuev_cbramod_frozen_probe_s1024_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_probe_s1024_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1,,,,frozen,16202406,validation_kappa,12,0.43595292064528185,0.45910019787391104,0.44978759623596287,0.7184126934262124,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,12,0.435952920645,0.459100197874,0.449787596236,0.718412693426,0.7683888699560272,21086206,471251968,9193.968410730362,422.1819418787956
CBraMod,tuev,frozen_probe,none,3407,tuev_cbramod_frozen_probe_s3407_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_probe_s3407_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1,,,,frozen,16202406,validation_kappa,8,0.4622634660888078,0.4920758607718871,0.4888135786192056,0.737567363919175,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,8,0.462263466089,0.492075860772,0.488813578619,0.737567363919,0.7683888699560272,21086206,471251968,9110.534160614014,420.2910777568817
CBraMod,tuev,frozen_probe,none,42,tuev_cbramod_frozen_probe_s42_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_probe_s42_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1,,,,frozen,16202406,validation_kappa,5,0.498625760073093,0.49270968095199646,0.47123591970337864,0.7276106191897643,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.498625760073,0.492709680952,0.471235919703,0.72761061919,0.7683888699560272,21086206,471251968,8830.54250407219,439.8483021736145
CBraMod,tuev,native_full_finetune,channel_patch,1024,tuev_cbramod_full_channel_patch_s1024_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_patch_s1024_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,trainable,21145816,validation_kappa,13,0.6255575977854203,0.5274170275146298,0.5750233439124852,0.7790799522252536,UNREVIEWED,,complete_three_seed:native_full_finetune:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,13,0.625557597785,0.527417027515,0.575023343912,0.779079952225,1.0,21145816,571427840,16655.597826242447,782.3284481287003
CBraMod,tuev,native_full_finetune,channel_patch,3407,tuev_cbramod_full_channel_patch_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_patch_s3407_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,trainable,21145816,validation_kappa,3,0.6499741122331651,0.6392993336050192,0.6479007690870572,0.8134913312080638,UNREVIEWED,,complete_three_seed:native_full_finetune:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,3,0.649974112233,0.639299333605,0.647900769087,0.813491331208,1.0,21145816,571427840,16827.57442831993,795.1201564550399
CBraMod,tuev,native_full_finetune,channel_patch,42,tuev_cbramod_full_channel_patch_s42_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_patch_s42_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,trainable,21145816,validation_kappa,2,0.6231449034225783,0.6044132413580896,0.6321316862110228,0.8071421920319624,UNREVIEWED,,complete_three_seed:native_full_finetune:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,2,0.623144903423,0.604413241358,0.632131686211,0.807142192032,1.0,21145816,571427840,20727.719878673553,1022.687703871727
CBraMod,tuev,upper_k_finetune,none,1024,tuev_cbramod_upper2_s1024_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_upper2_s1024_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,trainable,17007606,validation_kappa,5,0.559305063549036,0.5403012667584285,0.5873000330256613,0.7845457193996405,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.559305063549,0.540301266758,0.587300033026,0.7845457194,0.8065749713343405,21086206,480937984,10913.823330879211,509.4872102737427
CBraMod,tuev,upper_k_finetune,none,3407,tuev_cbramod_upper2_s3407_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_upper2_s3407_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,trainable,17007606,validation_kappa,3,0.5864484905521598,0.5114654896992662,0.5784001052910468,0.77960981233308,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,3,0.586448490552,0.511465489699,0.578400105291,0.779609812333,0.8065749713343405,21086206,480937984,14334.686820745468,673.4506188392639
CBraMod,tuev,upper_k_finetune,none,42,tuev_cbramod_upper2_s42_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_upper2_s42_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,trainable,17007606,validation_kappa,9,0.524402037858733,0.5007928748295982,0.5261791368031639,0.7554505800208469,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,9,0.524402037859,0.50079287483,0.526179136803,0.755450580021,0.8065749713343405,21086206,480937984,10734.280365943909,521.4182587385178
LaBraM,TUEV,axis_blind,generic_token_control,1024,tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,,PRIMARY_CANDIDATE,RQ2,tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,PAIR_ARTIFACT_UNVERIFIED,0.23389130933272184,frozen,87220,validation_kappa,5,0.4297489266835283,,0.5260672304345931,0.751857384315639,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.429748926684,0.432212488131,0.526067230435,0.751857384316,0.014765142481424225,5907156,,,
LaBraM,TUEV,axis_blind,generic_token_control,3407,tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,,PRIMARY_CANDIDATE,RQ2,tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,PAIR_ARTIFACT_UNVERIFIED,0.23389130933272184,frozen,87220,validation_kappa,5,0.43082288210020714,,0.5260089006630086,0.7517128976491558,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.4308228821,0.432506195014,0.526008900663,0.751712897649,0.014765142481424225,5907156,,,
