backbone,dataset,method,variant,seed,run_id,source_artifact,commit,evidence_tier,manuscript_role,paired_control_run_id,paired_variant,pair_valid,parameter_match_pct,trainability_regime,trainable_parameters,selector_metric,selected_epoch,balanced_accuracy,macro_f1,kappa,weighted_f1,audit_status,audit_notes,selection_rule,artifact_final_status,artifact_audit_note,artifact_checks,source_selected_epoch,source_balanced_accuracy,source_macro_f1,source_cohen_kappa,source_weighted_f1,source_trainable_parameter_fraction,source_adapter_parameter_count,source_total_parameters,source_peak_gpu_memory_bytes,source_training_wall_seconds,source_time_per_epoch_seconds
CBraMod,seedv,upper_k_finetune,none,42,seedv_evalmode_frozen_upper2_s42_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_evalmode_frozen_upper2_s42_20260804,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,,trainable,10887205,validation_kappa,14,0.3913698888844211,0.3927003265206678,0.242431646016815,0.4009271779362901,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,14,0.391369888884,0.392700326521,0.242431646017,0.400927177936,,0,,352935424,2214.251074552536,54.91393035650253
LaBraM,SEED-V,frozen_native_generic,generic,1024,seedv_final_generic_frozen_s1024_b16_lr3e-4_e40_test_r3,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_generic_frozen_s1024_b16_lr3e-4_e40_test_r3,,PRIMARY_CANDIDATE,CONTEXT,,,,,frozen,27270,validation_kappa,28,0.2948071243135587,,0.1148411716101041,0.2797795110917704,UNREVIEWED,,complete_three_seed:frozen_native_generic:generic,SUPPORTING,legacy frozen packet lacks explicit eval-mode provenance,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=false;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.294807124314,0.276195233959,0.11484117161,0.279779511092,0.004663765908025132,26265,5847206,,,
LaBraM,SEED-V,frozen_native_generic,generic,3407,seedv_final_generic_frozen_s3407_b16_lr3e-4_e40_test_r3,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_generic_frozen_s3407_b16_lr3e-4_e40_test_r3,,PRIMARY_CANDIDATE,CONTEXT,,,,,frozen,27270,validation_kappa,28,0.29642443578781263,,0.11693206444222493,0.28245073340299764,UNREVIEWED,,complete_three_seed:frozen_native_generic:generic,SUPPORTING,legacy frozen packet lacks explicit eval-mode provenance,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=false;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.296424435788,0.278587487547,0.116932064442,0.282450733403,0.004663765908025132,26265,5847206,,,
LaBraM,SEED-V,frozen_native_generic,generic,42,seedv_final_generic_frozen_s42_b16_lr3e-4_e40_test_r3,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_generic_frozen_s42_b16_lr3e-4_e40_test_r3,,PRIMARY_CANDIDATE,CONTEXT,,,,,frozen,27270,validation_kappa,28,0.29490536142074136,,0.11518778578330846,0.28000393688923325,UNREVIEWED,,complete_three_seed:frozen_native_generic:generic,SUPPORTING,legacy frozen packet lacks explicit eval-mode provenance,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=false;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.294905361421,0.276343131312,0.115187785783,0.280003936889,0.004663765908025132,26265,5847206,,,
LaBraM,SEED-V,lora,qkv,1024,seedv_final_lora_qkv_r8_s1024_b16_lr3e-4_e40_test_r3,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_lora_qkv_r8_s1024_b16_lr3e-4_e40_test_r3,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,77805,validation_kappa,33,0.287573850219264,,0.11126640723965231,0.28106262259083997,UNREVIEWED,,complete_three_seed:lora:qkv,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.287573850219,0.271347064632,0.11126640724,0.281062622591,0.013192339236327942,0,5897741,,,
LaBraM,SEED-V,lora,qkv,3407,seedv_final_lora_qkv_r8_s3407_b16_lr3e-4_e40_test_r3,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_lora_qkv_r8_s3407_b16_lr3e-4_e40_test_r3,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,77805,validation_kappa,28,0.2814287786933532,,0.10189204009778197,0.2706965939282741,UNREVIEWED,,complete_three_seed:lora:qkv,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.281428778693,0.262670585986,0.101892040098,0.270696593928,0.013192339236327942,0,5897741,,,
LaBraM,SEED-V,lora,qkv,42,seedv_final_lora_qkv_r8_s42_b16_lr3e-4_e40_test_r3,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_lora_qkv_r8_s42_b16_lr3e-4_e40_test_r3,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,77805,validation_kappa,33,0.28794075948298564,,0.11072582874879411,0.2843296914928396,UNREVIEWED,,complete_three_seed:lora:qkv,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.287940759483,0.276124055729,0.110725828749,0.284329691493,0.013192339236327942,0,5897741,,,
LaBraM,SEED-V,upper2,upper,1024,seedv_final_upper2_s1024_b16_lr3e-4_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_upper2_s1024_b16_lr3e-4_e40_test,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,,trainable,966365,validation_kappa,33,0.3814504473898107,,0.22877175383226178,0.3881916002066703,UNREVIEWED,,complete_three_seed:upper2:upper,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.38145044739,0.380454463937,0.228771753832,0.388191600207,0.16601525423466756,0,5820941,,,
LaBraM,SEED-V,upper2,upper,3407,seedv_final_upper2_s3407_b16_lr3e-4_e40_test_r3,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_upper2_s3407_b16_lr3e-4_e40_test_r3,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,,trainable,966365,validation_kappa,30,0.3896273654079126,,0.2395835478364169,0.39865418018498017,UNREVIEWED,,complete_three_seed:upper2:upper,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.389627365408,0.39092104492,0.239583547836,0.398654180185,0.16601525423466756,0,5820941,,,
LaBraM,SEED-V,upper2,upper,42,seedv_final_upper2_s42_b16_lr3e-4_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_upper2_s42_b16_lr3e-4_e40_test,,PRIMARY_CANDIDATE,BOUNDARY;RQ3,,,,,trainable,966365,validation_kappa,30,0.3865104415469833,,0.23497558200146218,0.3943653956180901,UNREVIEWED,,complete_three_seed:upper2:upper,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.386510441547,0.386908796183,0.234975582001,0.394365395618,0.16601525423466756,0,5820941,,,
CBraMod,seedv,native_full_finetune,channel,1024,seedv_native_full_channel_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_native_full_channel_s1024,,PRIMARY_CANDIDATE,RQ3,,,,,trainable,14995610,validation_kappa,29,0.4031073473273993,0.4030770964656445,0.26016038755037885,0.4128267744576811,UNREVIEWED,,complete_three_seed:native_full_finetune:channel,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,29,0.403107347327,0.403077096466,0.26016038755,0.412826774458,,29805,,767278080,6961.133845090866,147.77044058442115
CBraMod,seedv,native_full_finetune,channel,3407,seedv_native_full_channel_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_native_full_channel_s3407,,PRIMARY_CANDIDATE,RQ3,,,,,trainable,14995610,validation_kappa,18,0.38519024059184903,0.3833441141950308,0.23778118515098023,0.3937867249915951,UNREVIEWED,,complete_three_seed:native_full_finetune:channel,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,18,0.385190240592,0.383344114195,0.237781185151,0.393786724992,,29805,,767278080,4239.717288970947,105.53439068198205
CBraMod,seedv,native_full_finetune,channel,42,seedv_native_full_channel_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/seedv/seedv_native_full_channel_s42,,PRIMARY_CANDIDATE,RQ3,,,,,trainable,14995610,validation_kappa,4,0.39765357730950784,0.39754644853589305,0.25425479008590235,0.40815404010215556,UNREVIEWED,,complete_three_seed:native_full_finetune:channel,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,4,0.39765357731,0.397546448536,0.254254790086,0.408154040102,,29805,,767278080,7635.308076143265,178.88389871120452
CBraMod,tuev,full_finetune,none,1024,tuev_cbramod_dense_s1024_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_dense_s1024_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,,trainable,21086206,validation_kappa,12,0.6449209384201723,0.6015572180823171,0.6258049121735196,0.8053685026713142,UNREVIEWED,,complete_three_seed:full_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,12,0.64492093842,0.601557218082,0.625804912174,0.805368502671,1.0,0,21086206,560153600,18339.60009741783,874.5037128925323
CBraMod,tuev,full_finetune,none,3407,tuev_cbramod_dense_s3407_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_dense_s3407_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,,trainable,21086206,validation_kappa,5,0.5967228432909115,0.5670986023891754,0.6688489562887722,0.8252821309519703,UNREVIEWED,,complete_three_seed:full_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.596722843291,0.567098602389,0.668848956289,0.825282130952,1.0,0,21086206,560153600,18410.047376394272,878.1931935071946
CBraMod,tuev,full_finetune,none,42,tuev_cbramod_dense_s42_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_dense_s42_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,,trainable,21086206,validation_kappa,5,0.6187851311407706,0.5277150656834997,0.6326770201492334,0.8111272563143976,UNREVIEWED,,complete_three_seed:full_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.618785131141,0.527715065683,0.632677020149,0.811127256314,1.0,0,21086206,560153600,20444.481753110886,1009.6886075258255
CBraMod,tuev,axis_blind,generic_token_control,1024,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ2,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,channel_patch,PAIR_ARTIFACT_UNVERIFIED,0.5671582037766064,frozen,16262355,validation_kappa,3,0.4631238468124301,0.48207995828534617,0.4634932475667418,0.7250984677993937,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,3,0.463123846812,0.482079958285,0.463493247567,0.725098467799,0.7690454836824945,59948,21146155,472705024,9630.246838569641,444.2574050068855
CBraMod,tuev,axis_blind,generic_token_control,3407,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ2,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,channel_patch,PAIR_ARTIFACT_UNVERIFIED,0.5671582037766064,frozen,16262355,validation_kappa,5,0.4624084200865434,0.4749475971827315,0.4646100399866223,0.725217672944055,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.462408420087,0.474947597183,0.464610039987,0.725217672944,0.7690454836824945,59948,21146155,472705024,11985.913676023483,555.8394511818885
CBraMod,tuev,axis_blind,generic_token_control,42,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ2,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,channel_patch,PAIR_ARTIFACT_UNVERIFIED,0.5671582037766064,frozen,16262355,validation_kappa,13,0.4484764421640722,0.4719184890066499,0.44637853176665965,0.7155010797330563,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,13,0.448476442164,0.471918489007,0.446378531767,0.715501079733,0.7690454836824945,59948,21146155,472705024,8686.365610599518,432.62422275543213
CBraMod,tuev,interaction_aligned,channel_patch,1024,tuev_cbramod_frozen_channel_patch_s1024_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_channel_patch_s1024_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1;RQ2,tuev_cbramod_frozen_axisblind_s1024_r148_lr1e-4_b8_e20,channel_patch,PAIR_ARTIFACT_UNVERIFIED,0.5671582037766064,frozen,16262016,validation_kappa,3,0.4804948741238085,0.4964129906723327,0.47188591051178597,0.7290714805482992,UNREVIEWED,,complete_three_seed:interaction_aligned:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,3,0.480494874124,0.496412990672,0.471885910512,0.729071480548,0.7690417811258737,59608,21145816,472701952,8068.621093273163,358.4701196551323
CBraMod,tuev,interaction_aligned,channel_patch,3407,tuev_cbramod_frozen_channel_patch_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_channel_patch_s3407_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1;RQ2,tuev_cbramod_frozen_axisblind_s3407_r148_lr1e-4_b8_e20,channel_patch,PAIR_ARTIFACT_UNVERIFIED,0.5671582037766064,frozen,16262016,validation_kappa,5,0.44131067030453225,0.45565671339450664,0.4475318069907215,0.7164435475602838,UNREVIEWED,,complete_three_seed:interaction_aligned:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.441310670305,0.455656713395,0.447531806991,0.71644354756,0.7690417811258737,59608,21145816,472701952,9038.07327413559,398.26039212942123
CBraMod,tuev,interaction_aligned,channel_patch,42,tuev_cbramod_frozen_channel_patch_s42_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_channel_patch_s42_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1;RQ2,tuev_cbramod_frozen_axisblind_s42_r148_lr1e-4_b8_e20,channel_patch,PAIR_ARTIFACT_UNVERIFIED,0.5671582037766064,frozen,16262016,validation_kappa,13,0.44257555777800617,0.4638179195160819,0.4296084848679441,0.7066781414404987,UNREVIEWED,,complete_three_seed:interaction_aligned:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,13,0.442575557778,0.463817919516,0.429608484868,0.70667814144,0.7690417811258737,59608,21145816,472701952,10106.67994427681,478.9320394396782
CBraMod,tuev,generic_bottleneck,none,1024,tuev_cbramod_frozen_generic_s1024_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_generic_s1024_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,16228671,validation_kappa,5,0.470090624206543,0.4704185500707072,0.4350475564059423,0.7078262531208811,UNREVIEWED,,complete_three_seed:generic_bottleneck:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.470090624207,0.470418550071,0.435047556406,0.707826253121,0.7686770061164323,26264,21112471,471890944,12756.107530593872,538.354790854454
CBraMod,tuev,generic_bottleneck,none,3407,tuev_cbramod_frozen_generic_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_generic_s3407_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,16228671,validation_kappa,9,0.4663839073369296,0.48218022065964816,0.4498019458688898,0.7170099526665192,UNREVIEWED,,complete_three_seed:generic_bottleneck:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,9,0.466383907337,0.48218022066,0.449801945869,0.717009952667,0.7686770061164323,26264,21112471,471890944,9291.838792562485,423.27883846759795
CBraMod,tuev,generic_bottleneck,none,42,tuev_cbramod_frozen_generic_s42_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_generic_s42_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,16228671,validation_kappa,13,0.4469931134879503,0.4697045270602682,0.4388536472057195,0.7115076694982526,UNREVIEWED,,complete_three_seed:generic_bottleneck:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,13,0.446993113488,0.46970452706,0.438853647206,0.711507669498,0.7686770061164323,26264,21112471,471890944,9479.404474496841,465.46214283704757
