backbone,dataset,artifact_name,artifact_dir,registry_member,registry_contract_valid,classification,complete_test_contract,audit_or_smoke_name,operator_audit_name,method,axis,seed,selected_epoch,balanced_accuracy,cohen_kappa,macro_f1,weighted_f1,macro_f1_reconstructed,metric_source,config_present,local_log_present,checkpoint_best_present,summary_present,final_test_present
LaBraM,SEED-V,seedv_capacity_dropout_s3407_9cd1b95,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_capacity_dropout_s3407_9cd1b95,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_conservative_wd0.05_lr1e-4_s3407_2cf493c,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_conservative_wd0.05_lr1e-4_s3407_2cf493c,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_depth_k2_wd0.05_lr2e-4_s3407_2cf493c,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_depth_k2_wd0.05_lr2e-4_s3407_2cf493c,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_depth_k2_wd0.05_lr3e-4_s3407_2cf493c,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_depth_k2_wd0.05_lr3e-4_s3407_2cf493c,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_depth_k2_wd0.05_lr5e-4_s3407_2cf493c,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_depth_k2_wd0.05_lr5e-4_s3407_2cf493c,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_depth_k2_wd0.05_lr5e-5_s3407_2cf493c,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_depth_k2_wd0.05_lr5e-5_s3407_2cf493c,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_depth_lastk_delta_k2_wd0.05_lr1e-4_s3407_2cf493c,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_depth_lastk_delta_k2_wd0.05_lr1e-4_s3407_2cf493c,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_depth_lastk_delta_k4_wd0.05_lr1e-4_s3407_2cf493c,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_depth_lastk_delta_k4_wd0.05_lr1e-4_s3407_2cf493c,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_dropout0.1_lr1e-4_s3407_6737b04_retry,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_dropout0.1_lr1e-4_s3407_6737b04_retry,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_lr2e-4_s3407_73892ca_retry,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_lr2e-4_s3407_73892ca_retry,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_lr3e-4_s3407_73892ca_retry,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_lr3e-4_s3407_73892ca_retry,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_lr3e-5_s3407_73892ca_retry,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_lr3e-5_s3407_73892ca_retry,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_lr5e-5_s3407_73892ca_retry,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_lr5e-5_s3407_73892ca_retry,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_lr7e-4_s3407_73892ca_retry,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_lr7e-4_s3407_73892ca_retry,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_lr9e-4_s3407_73892ca_retry,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_lr9e-4_s3407_73892ca_retry,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_wd0.05_lr1e-4_s1024_2cf493c,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_wd0.05_lr1e-4_s1024_2cf493c,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_wd0.05_lr1e-4_s3407_6737b04_retry,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_wd0.05_lr1e-4_s3407_6737b04_retry,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_channel_wd0.05_lr1e-4_s42_2cf493c,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_channel_wd0.05_lr1e-4_s42_2cf493c,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_current_dense_1gpu_3b1fd8a_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_current_dense_1gpu_3b1fd8a_s1024,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_current_dense_1gpu_3b1fd8a_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_current_dense_1gpu_3b1fd8a_s3407,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_current_dense_1gpu_3b1fd8a_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_current_dense_1gpu_3b1fd8a_s42,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_current_patch_1gpu_3b1fd8a_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_current_patch_1gpu_3b1fd8a_s1024,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_current_patch_1gpu_3b1fd8a_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_current_patch_1gpu_3b1fd8a_s3407,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_current_patch_1gpu_3b1fd8a_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_current_patch_1gpu_3b1fd8a_s42,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_dense_bls01_matched_s1024_b16_lr3e-4_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_dense_bls01_matched_s1024_b16_lr3e-4_e40_test,True,True,registry_complete,True,False,False,dense,none,1024.0,,0.4058876963411448,0.25834976679509325,0.40137202245996184,0.40899992934578205,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_dense_bls01_matched_s3407_b16_lr3e-4_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_dense_bls01_matched_s3407_b16_lr3e-4_e40_test,True,True,registry_complete,True,False,False,dense,none,3407.0,,0.4119863633223651,0.2669427530051153,0.4095226609661636,0.4175128731313333,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_dense_bls01_matched_s42_b16_lr3e-4_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_dense_bls01_matched_s42_b16_lr3e-4_e40_test,True,True,registry_complete,True,False,False,dense,none,42.0,,0.40834841472773836,0.25800889151992745,0.40809844411968604,0.41262222643035146,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_dense_conservative_wd0.05_lr1e-4_s3407_2cf493c,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_dense_conservative_wd0.05_lr1e-4_s3407_2cf493c,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_dense_matched_s42_b16_lr3e-4_e40_test_r4,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_dense_matched_s42_b16_lr3e-4_e40_test_r4,True,True,registry_complete,True,False,False,dense,none,42.0,,0.40231714667678153,0.2505057270944647,0.4003554491244108,0.40486375606960295,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_dense_wd0.05_lr1e-4_s1024_2cf493c,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_dense_wd0.05_lr1e-4_s1024_2cf493c,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_dense_wd0.05_lr1e-4_s3407_6737b04_retry,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_dense_wd0.05_lr1e-4_s3407_6737b04_retry,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_dense_wd0.05_lr1e-4_s42_2cf493c,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_dense_wd0.05_lr1e-4_s42_2cf493c,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_diag_dense_1gpu_06236d4_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_diag_dense_1gpu_06236d4_s3407,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_diag_patch_1gpu_06236d4_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_diag_patch_1gpu_06236d4_s3407,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_diag_v2_dense_1gpu_06236d4_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_diag_v2_dense_1gpu_06236d4_s3407,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_diag_v2_patch_1gpu_06236d4_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_diag_v2_patch_1gpu_06236d4_s3407,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_final_generic_frozen_s1024_b16_lr3e-4_e40_test_r3,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_generic_frozen_s1024_b16_lr3e-4_e40_test_r3,True,True,registry_complete,True,False,False,frozen_native_generic,generic,1024.0,,0.2948071243135587,0.1148411716101041,0.27619523395900286,0.2797795110917704,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_final_generic_frozen_s3407_b16_lr3e-4_e40_test_r3,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_generic_frozen_s3407_b16_lr3e-4_e40_test_r3,True,True,registry_complete,True,False,False,frozen_native_generic,generic,3407.0,,0.29642443578781263,0.11693206444222493,0.2785874875466146,0.28245073340299764,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_final_generic_frozen_s42_b16_lr3e-4_e40_test_r3,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_generic_frozen_s42_b16_lr3e-4_e40_test_r3,True,True,registry_complete,True,False,False,frozen_native_generic,generic,42.0,,0.29490536142074136,0.11518778578330846,0.27634313131206356,0.28000393688923325,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_final_lora_qkv_r8_s1024_b16_lr3e-4_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_lora_qkv_r8_s1024_b16_lr3e-4_e40_test,False,,empty_or_unresolved,False,False,False,unknown,none,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,False,False,False,False,False
LaBraM,SEED-V,seedv_final_lora_qkv_r8_s1024_b16_lr3e-4_e40_test_r3,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_lora_qkv_r8_s1024_b16_lr3e-4_e40_test_r3,True,True,registry_complete,True,False,False,lora,qkv,1024.0,,0.287573850219264,0.11126640723965231,0.27134706463216435,0.28106262259083997,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_final_lora_qkv_r8_s3407_b16_lr3e-4_e40_test_r3,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_lora_qkv_r8_s3407_b16_lr3e-4_e40_test_r3,True,True,registry_complete,True,False,False,lora,qkv,3407.0,,0.2814287786933532,0.10189204009778197,0.26267058598598214,0.2706965939282741,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_final_lora_qkv_r8_s42_b16_lr3e-4_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_lora_qkv_r8_s42_b16_lr3e-4_e40_test,False,,empty_or_unresolved,False,False,False,unknown,none,42.0,,,,,,False,LaBraM/final_test.json:primary_test,False,False,False,False,False
LaBraM,SEED-V,seedv_final_lora_qkv_r8_s42_b16_lr3e-4_e40_test_r3,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_lora_qkv_r8_s42_b16_lr3e-4_e40_test_r3,True,True,registry_complete,True,False,False,lora,qkv,42.0,,0.28794075948298564,0.11072582874879411,0.2761240557288307,0.2843296914928396,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_final_upper2_s1024_b16_lr3e-4_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_upper2_s1024_b16_lr3e-4_e40_test,True,True,registry_complete,True,False,False,upper2,upper,1024.0,,0.3814504473898107,0.22877175383226178,0.38045446393731164,0.3881916002066703,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_final_upper2_s3407_b16_lr3e-4_e40_test_r3,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_upper2_s3407_b16_lr3e-4_e40_test_r3,True,True,registry_complete,True,False,False,upper2,upper,3407.0,,0.3896273654079126,0.2395835478364169,0.39092104492032387,0.39865418018498017,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_final_upper2_s42_b16_lr3e-4_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_final_upper2_s42_b16_lr3e-4_e40_test,True,True,registry_complete,True,False,False,upper2,upper,42.0,,0.3865104415469833,0.23497558200146218,0.38690879618343954,0.3943653956180901,True,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_fixed_dense_lr1e-4_s1024_8a8cd75,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_fixed_dense_lr1e-4_s1024_8a8cd75,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_fixed_dense_lr1e-4_s3407_8a8cd75,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_fixed_dense_lr1e-4_s3407_8a8cd75,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_fixed_dense_lr1e-4_s42_8a8cd75,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_fixed_dense_lr1e-4_s42_8a8cd75,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_fixed_patch_lr1e-4_s1024_8a8cd75,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_fixed_patch_lr1e-4_s1024_8a8cd75,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_fixed_patch_lr1e-4_s3407_8a8cd75,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_fixed_patch_lr1e-4_s3407_8a8cd75,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_fixed_patch_lr1e-4_s42_8a8cd75,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_fixed_patch_lr1e-4_s42_8a8cd75,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_geom_channel_lr1e-4_s3407_73892ca,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_geom_channel_lr1e-4_s3407_73892ca,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_geom_channel_lr5e-4_s3407_73892ca,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_geom_channel_lr5e-4_s3407_73892ca,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,channel,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_geom_dense_lr1e-4_s3407_73892ca,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_geom_dense_lr1e-4_s3407_73892ca,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_geom_dense_lr5e-4_s3407_73892ca,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_geom_dense_lr5e-4_s3407_73892ca,False,,incomplete_training_or_missing_final_test,False,False,False,unknown,none,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,True,True,False,False
LaBraM,SEED-V,seedv_labram_channel_alpha05_bls0.1_conservative_s42_lr2e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_alpha05_bls0.1_conservative_s42_lr2e-4_b16_e40_test,True,False,registry_complete,True,False,False,native_channel,channel,42.0,,0.39677186430236605,0.24599356411796702,,0.400829715582352,False,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_labram_channel_alpha05_bls0.1_s42_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_alpha05_bls0.1_s42_lr3e-4_b16_e40_test,True,False,registry_complete,True,False,False,native_channel,channel,42.0,,0.4176379393482034,0.27428742155592445,,0.42478713704947896,False,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_labram_channel_alpha05_full_s42_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_alpha05_full_s42_lr3e-4_b16_e40_test,True,False,registry_complete,True,False,False,native_channel,channel,42.0,,0.41265823618729247,0.2655303799283706,,0.4171075048855402,False,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_labram_channel_bls005_a05_s42_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls005_a05_s42_lr3e-4_b16_e40_test,True,False,registry_complete,True,False,False,native_channel,channel,42.0,,0.3838048399376512,0.22878780762768225,,0.3871414808977859,False,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_labram_channel_bls005_a10_s42_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls005_a10_s42_lr3e-4_b16_e40_test,True,False,registry_complete,True,False,False,native_channel,channel,42.0,,0.3899376270035443,0.23748127093387084,,0.39274062935563103,False,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_labram_channel_bls01_a05_adapterwd01_s1024_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls01_a05_adapterwd01_s1024_lr3e-4_b16_e40_test,True,False,registry_complete,True,False,False,native_channel,channel,1024.0,,0.41057887850350194,0.2652598675858362,,0.41723915417764085,False,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_labram_channel_bls01_a05_adapterwd01_s3407_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls01_a05_adapterwd01_s3407_lr3e-4_b16_e40_test,True,False,registry_complete,True,False,False,native_channel,channel,3407.0,,0.41396034026890716,0.26979632663197795,,0.42121540287326986,False,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_labram_channel_bls01_a05_adapterwd01_s42_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls01_a05_adapterwd01_s42_lr3e-4_b16_e40_test,True,False,registry_complete,True,False,False,native_channel,channel,42.0,,0.41996497827878515,0.27688891669755045,,0.42702596957829153,False,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_labram_channel_bls01_a05_drop005_s42_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls01_a05_drop005_s42_lr3e-4_b16_e40_test,True,False,registry_complete,True,False,False,native_channel,channel,42.0,,0.4057796809263271,0.256952155156582,,0.4099165474505936,False,LaBraM/final_test.json:primary_test,True,True,True,False,True
LaBraM,SEED-V,seedv_labram_channel_bls01_a05_headwd01_adapterwd01_s42_lr3e-4_b16_e40_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/seedv_labram_channel_bls01_a05_headwd01_adapterwd01_s42_lr3e-4_b16_e40_test,True,False,registry_complete,True,False,False,native_channel,channel,42.0,,0.4194835189089641,0.27652320122497,,0.42670332554619894,False,LaBraM/final_test.json:primary_test,True,True,True,False,True
